price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
365000.0,3,2.5,1484,1761,3.0,3,7
600000.0,4,2.5,2230,12753,1.0,4,7
465000.0,4,2.5,2820,39413,2.0,4,9
254999.0,3,1.0,1580,7560,1.0,4,7
279000.0,4,2.5,2040,8076,2.0,3,7
460000.0,3,2.5,2720,40813,2.0,3,8
507000.0,4,2.25,1490,956,2.0,3,7
291000.0,3,1.75,1560,9788,1.0,3,7
350000.0,2,1.5,830,1077,2.0,3,7
90000.0,3,1.0,980,2490,2.0,4,6
909000.0,4,2.5,3680,11648,2.0,3,10
187000.0,2,1.0,860,5400,1.0,4,5
580000.0,3,1.75,1850,5100,1.0,3,7
910000.0,3,2.5,2720,7250,2.0,3,9
399950.0,3,1.5,2080,5244,1.0,3,7
559000.0,4,1.75,2250,8458,1.0,3,8
309000.0,3,2.25,1980,8755,1.0,4,7
259000.0,3,1.0,1320,8625,1.0,4,7
950000.0,5,2.0,2940,5500,2.0,4,9
320000.0,4,1.0,1460,7200,1.5,4,7
315000.0,1,1.0,700,3876,1.0,3,6
480000.0,2,2.0,1140,12000,1.0,3,6
556000.0,3,2.5,2750,35440,2.0,3,9
420000.0,3,1.5,1130,5413,1.0,3,7
890000.0,6,3.75,2770,5000,1.0,3,8
308900.0,3,2.5,2250,7294,2.0,3,8
1160000.0,4,2.5,2960,26742,1.0,3,8
665000.0,2,2.5,2300,6984,1.0,3,8
577000.0,3,1.75,1740,5500,1.0,5,7
959000.0,3,2.5,2830,3750,3.0,3,10
471000.0,2,1.75,1240,6417,1.0,5,7
560000.0,3,2.5,2180,7169,2.0,3,8
955000.0,5,2.25,2510,9887,2.0,3,8
485000.0,3,2.5,2270,7887,2.0,3,8
203700.0,3,2.0,1660,7958,1.0,3,7
412000.0,4,3.5,3360,9767,2.0,3,9
237500.0,3,2.0,1350,8960,1.0,4,7
866800.0,4,3.5,2970,5000,2.0,3,9
425000.0,3,1.0,1000,5100,1.0,3,7
200000.0,3,2.0,1190,6833,1.0,3,7
280000.0,3,1.75,1670,6034,1.0,3,7
140000.0,3,1.5,1200,2002,2.0,3,8
550000.0,2,0.75,1040,4000,1.0,3,7
1410000.0,2,2.5,3180,9400,2.0,5,10
1510000.0,2,2.5,3180,9400,2.0,5,10
510000.0,4,1.5,2040,8800,1.0,4,7
351000.0,3,1.0,1160,10518,1.0,3,7
137000.0,3,1.0,950,7620,1.0,3,6
270000.0,3,1.0,1010,14510,1.0,5,7
565000.0,5,3.0,2560,12480,1.0,3,8
940000.0,4,1.5,2430,3600,2.5,3,8
385000.0,2,1.0,830,26329,1.0,4,6
365000.0,3,2.0,2030,8649,1.0,3,7
353250.0,2,1.0,1060,1600,2.0,3,7
455000.0,2,1.5,1090,6750,1.0,3,7
475000.0,4,3.5,3400,234352,2.0,3,8
571500.0,4,1.75,1920,7455,1.0,4,7
441000.0,2,1.0,1150,3000,1.0,3,6
550000.0,3,2.25,1880,11556,2.0,3,8
736000.0,2,1.0,1500,4000,1.0,3,8
375000.0,3,1.75,2190,17550,1.0,3,7
717500.0,3,2.5,2530,9932,2.0,3,8
3800000.0,3,4.25,5510,35000,2.0,3,13
225000.0,3,2.0,1100,5200,1.0,3,6
315000.0,3,2.5,1730,6368,2.0,3,7
346500.0,3,1.0,1150,11802,1.0,4,7
550000.0,3,2.25,1950,26500,1.0,4,8
1000000.0,4,2.0,3100,8000,1.5,5,7
400000.0,2,2.0,2010,3797,1.5,3,7
623000.0,3,1.75,2050,16313,1.0,2,8
482000.0,2,1.5,1300,1229,2.0,3,8
770000.0,3,2.5,2730,11380,2.0,3,10
310000.0,4,2.5,3140,22100,1.0,4,8
720000.0,4,2.25,2410,8400,2.0,5,8
512000.0,4,2.5,2600,4506,2.0,3,9
680000.0,3,1.75,2330,9652,1.0,4,8
707000.0,4,2.25,2920,17023,1.0,4,9
872000.0,4,2.25,2860,40284,2.0,3,10
290000.0,4,1.75,2090,12750,1.0,3,8
925000.0,3,2.75,3280,10558,1.0,4,9
340500.0,3,1.0,1770,12458,1.0,3,7
365000.0,2,1.0,920,6600,1.0,4,6
725000.0,3,1.75,1690,8489,1.0,4,7
811000.0,3,3.0,2470,7410,2.0,5,8
299000.0,3,1.0,1040,9514,1.0,4,7
287500.0,4,2.0,1220,9147,1.0,5,7
879950.0,4,2.25,3500,13875,1.0,4,9
522500.0,4,1.75,2100,6480,1.0,5,7
399500.0,4,1.5,1660,6617,1.0,5,7
450000.0,3,1.0,1430,5960,1.5,4,7
289999.0,3,2.0,1490,9285,1.0,3,8
495000.0,3,2.0,2660,192099,1.0,4,9
260000.0,6,2.0,2220,8797,1.0,3,7
430000.0,4,1.5,1920,10000,1.0,4,7
402500.0,3,3.25,2780,4002,2.0,3,8
1420000.0,4,3.0,3110,4408,2.5,4,10
275000.0,3,2.25,1820,9766,1.0,4,7
250000.0,3,2.25,1765,7652,2.0,3,7
665000.0,3,2.75,1800,9550,1.0,4,7
425000.0,3,2.5,2650,144183,1.0,3,8
760000.0,2,1.0,1410,3600,1.5,4,7
447000.0,3,2.5,1650,3076,2.0,3,7
205000.0,3,1.0,1180,8240,1.0,4,7
191000.0,3,1.5,800,8850,1.0,4,6
350000.0,2,1.75,1430,7921,1.0,3,7
789888.0,5,3.5,3300,7860,2.0,3,9
443000.0,2,1.0,1220,10170,1.0,3,7
695000.0,4,3.5,3530,7202,2.0,3,9
560000.0,4,2.0,1380,4048,1.5,4,7
352750.0,4,2.75,2270,24237,1.0,4,7
299500.0,3,1.75,1880,11700,1.0,4,7
250000.0,2,1.0,800,5220,1.0,3,6
745000.0,5,4.0,4720,493534,2.0,5,9
279475.0,2,1.0,1060,10600,1.5,3,6
450000.0,3,2.25,2530,27227,2.0,3,8
665000.0,3,1.0,1650,5102,1.0,4,8
375000.0,3,2.75,1890,3930,2.0,3,8
420000.0,4,2.5,3360,11637,2.0,3,11
148000.0,2,1.0,630,4200,1.0,3,6
707000.0,3,1.5,1980,4000,2.0,3,8
399000.0,3,1.0,990,4250,1.0,4,7
853000.0,4,2.25,3440,35025,2.0,3,10
400000.0,3,1.0,1300,14138,1.0,4,7
615000.0,2,1.75,2040,28593,1.5,4,7
463000.0,3,1.0,1250,7700,1.0,4,7
600000.0,4,2.5,1960,14242,1.0,4,8
429000.0,5,2.5,2720,8120,1.0,3,7
980000.0,4,4.25,3250,11780,2.0,3,8
359500.0,6,3.75,3190,4700,2.0,3,8
715000.0,4,2.5,2570,7980,2.0,3,9
240000.0,3,1.75,1420,6984,1.0,4,7
455000.0,4,2.0,2120,9442,1.0,5,7
353000.0,2,1.0,860,8511,1.0,3,7
747500.0,4,2.5,2810,11902,2.0,4,9
182000.0,3,1.0,1160,18055,1.0,2,5
250000.0,3,2.0,1470,2781,2.0,3,6
655000.0,4,3.5,2350,13402,2.0,3,8
405000.0,3,2.25,1660,8307,1.0,4,8
275400.0,2,1.0,890,8180,1.0,3,7
424500.0,3,1.75,1460,7700,1.0,3,7
163000.0,2,2.0,1250,7543,1.0,3,7
920000.0,4,2.75,3140,9085,1.0,5,8
325000.0,3,1.75,1810,8048,1.0,4,7
335000.0,4,1.5,3160,19745,1.5,4,6
430000.0,3,2.0,2350,12480,1.0,3,7
266490.0,3,2.5,1810,4113,2.0,3,7
635500.0,3,2.0,1660,3600,1.0,3,7
235000.0,5,2.5,2500,9583,1.0,3,7
885000.0,3,2.5,2880,11443,2.0,4,9
352500.0,3,1.0,1470,8400,1.0,4,7
450000.0,3,2.5,1460,7573,2.0,3,8
3640000.0,5,6.0,5490,19897,2.0,3,12
1050000.0,3,2.25,2480,15022,1.0,3,9
476000.0,2,2.25,1140,1332,3.0,3,8
375000.0,3,2.5,1830,13042,2.0,3,8
600600.0,4,3.5,3110,6829,2.0,3,8
567000.0,4,1.75,2630,11213,1.0,4,8
190000.0,5,2.0,1750,10284,1.0,4,5
858000.0,4,3.5,4370,422967,1.0,4,10
435500.0,1,1.75,1020,4512,1.0,3,7
685000.0,3,2.0,2500,6733,1.0,3,8
423800.0,3,2.5,1940,7415,2.0,3,8
460000.0,3,2.25,1453,2225,2.0,4,8
434000.0,3,2.75,1830,3200,2.0,3,8
244000.0,3,1.0,2000,15900,1.0,3,6
348125.0,3,1.0,1400,8451,1.5,3,7
585000.0,4,3.25,2400,29252,2.0,4,8
230000.0,3,1.0,1390,16000,1.0,4,6
450000.0,3,2.0,1680,11250,1.0,4,8
393000.0,5,2.0,1820,5054,1.0,4,7
517000.0,2,1.0,1140,3750,1.0,4,7
890000.0,2,1.75,3050,50965,2.0,3,10
205950.0,3,1.0,970,11963,1.0,4,6
209000.0,3,1.0,1320,3954,1.5,3,6
430000.0,4,1.75,1890,6000,1.0,4,6
534000.0,4,1.75,2040,2750,1.5,4,6
873000.0,3,2.25,2720,54450,2.0,3,11
475000.0,4,2.25,1970,7532,1.0,3,8
500000.0,3,2.25,2990,216057,2.0,3,9
279000.0,4,2.75,2180,8475,1.0,4,7
350000.0,3,2.0,1440,5469,1.0,3,8
660000.0,4,2.25,3180,13653,2.0,3,9
324950.0,2,1.5,1643,14616,1.0,4,7
187300.0,2,1.0,1310,7697,1.0,3,6
345600.0,5,3.5,2800,5120,2.5,3,9
400000.0,3,1.5,1510,7642,1.0,3,7
935000.0,5,3.0,2700,5001,2.0,3,10
374000.0,4,1.75,2220,15600,1.0,5,7
328000.0,3,1.75,1440,45302,2.0,3,7
1000000.0,4,2.5,2230,3600,2.0,5,8
216500.0,2,1.75,1390,4482,1.0,4,8
1190000.0,3,2.25,2760,40946,2.0,5,10
360000.0,4,2.5,3200,7282,2.0,3,9
699999.0,3,0.75,1240,4000,1.0,4,7
535000.0,3,2.5,1960,47044,2.0,4,8
464950.0,3,2.0,2190,19800,1.0,3,7
925000.0,4,2.5,3540,18168,2.0,3,10
930000.0,3,3.25,2640,4080,2.0,3,9
727500.0,3,2.0,2660,5000,1.5,3,8
325000.0,4,1.75,1670,9500,1.0,3,7
695000.0,3,3.25,3080,12100,2.0,3,8
585000.0,4,2.75,2890,6825,1.0,3,8
359000.0,5,1.75,1940,6654,1.5,4,7
374500.0,3,1.0,960,9531,1.0,5,7
661000.0,2,1.5,1750,46173,2.0,4,8
900000.0,3,2.5,2320,5000,2.0,3,8
512500.0,4,1.75,1620,4240,1.5,5,7
229500.0,3,1.75,1770,33224,1.0,4,8
589000.0,3,2.5,2320,5663,2.0,3,8
539950.0,3,2.5,1330,2183,3.0,3,8
640000.0,4,2.5,3420,21344,2.0,3,9
218250.0,3,1.0,1270,7344,1.0,3,7
675000.0,4,3.5,2550,3600,2.0,3,8
338000.0,5,2.0,1860,9000,2.0,3,7
231750.0,3,1.0,1020,7615,1.0,3,7
199900.0,1,1.0,720,7140,1.0,3,6
1060000.0,4,3.5,4460,16271,2.0,3,11
263000.0,4,2.75,1830,7315,1.0,5,7
279950.0,3,1.5,1520,7200,1.0,4,7
395000.0,3,1.5,1080,2940,1.5,4,7
252500.0,3,2.0,1900,8002,1.0,3,7
1150000.0,4,3.75,5300,37034,2.0,3,11
205000.0,3,1.0,1370,10708,1.0,3,7
654000.0,5,2.5,2960,8968,1.0,4,8
200000.0,3,1.0,960,213008,1.0,2,6
700000.0,3,2.5,2190,7982,2.0,3,8
306000.0,2,1.75,1200,2622,1.0,5,7
340000.0,3,2.25,2630,9916,2.0,4,9
435000.0,4,1.75,2290,4400,1.0,3,7
690000.0,4,2.5,2780,4688,2.0,3,9
403000.0,3,2.25,1840,13020,1.0,3,8
178500.0,3,1.0,1200,8470,1.0,5,7
270000.0,4,2.5,1900,8282,1.0,3,7
260000.0,3,1.75,1360,15210,1.0,3,7
339950.0,5,2.5,2990,7292,2.0,4,8
250000.0,3,1.0,1640,26127,2.0,3,6
680000.0,3,3.5,3650,103672,1.0,3,10
660000.0,10,3.0,2920,3745,2.0,4,7
1230000.0,3,3.5,3680,11491,2.0,3,11
550000.0,3,2.0,1830,9152,1.0,5,8
675000.0,5,2.75,2570,12906,2.0,3,8
981000.0,3,3.25,2730,9588,2.0,3,10
168000.0,3,1.0,1150,8000,1.5,4,6
1000000.0,4,3.0,4260,18687,2.0,3,11
959000.0,6,3.25,4440,17424,1.0,4,9
391500.0,3,2.5,1920,9625,2.0,3,8
390000.0,2,1.0,1080,4725,1.5,3,7
302000.0,2,1.0,890,5000,1.0,4,6
495000.0,3,3.5,1650,1577,2.0,3,7
504500.0,3,2.5,1820,1545,3.0,3,8
555000.0,4,1.75,2320,4800,1.5,3,7
1800000.0,4,2.5,3320,8325,2.5,5,10
655000.0,1,1.0,1660,5422,1.0,4,7
685000.0,3,2.5,3290,90796,2.0,4,10
721000.0,4,2.0,2280,8339,1.0,4,7
1520000.0,4,4.25,3650,5328,1.5,3,9
365000.0,4,2.5,1620,219542,2.0,3,7
628000.0,4,1.75,1940,3060,1.0,4,7
295000.0,3,1.75,2000,7560,1.0,4,7
435000.0,2,1.0,750,2786,1.0,5,7
300000.0,3,1.75,1420,7200,1.0,3,7
208500.0,2,1.0,880,4814,1.0,4,5
930000.0,2,2.5,2680,11214,1.0,3,9
316000.0,2,2.0,860,3000,1.0,3,6
249900.0,3,2.0,1310,6738,1.0,4,7
675000.0,3,2.25,1780,4252,2.0,4,8
447000.0,3,2.25,1440,4667,2.0,3,7
675000.0,3,2.0,1510,3817,1.5,3,8
546000.0,4,2.5,2100,1397,3.0,3,8
310000.0,3,2.0,1310,1361,3.0,3,7
190000.0,3,1.0,1280,5100,1.0,3,7
650000.0,3,1.5,1320,8114,1.0,3,8
1430000.0,4,2.5,2910,7364,2.0,3,10
565000.0,4,2.5,2500,12090,1.0,3,9
174900.0,3,1.0,1100,6000,1.5,2,6
234000.0,3,1.0,960,9624,1.0,3,7
575000.0,8,3.0,3840,15990,1.0,3,7
315000.0,3,2.5,2200,5954,2.0,3,7
370000.0,3,1.5,2380,14500,1.0,4,7
606000.0,3,1.0,1500,3920,1.0,3,7
272500.0,3,2.0,1410,7622,1.0,4,7
475000.0,3,1.75,1680,3420,1.0,3,7
270000.0,3,1.0,1500,13500,1.0,4,7
624000.0,4,1.75,2710,9216,1.0,3,8
355000.0,3,1.75,1730,7416,1.5,3,7
342000.0,4,2.5,2380,7792,2.0,3,8
316000.0,3,1.75,1120,98445,1.5,4,7
539950.0,4,2.5,2960,37430,2.0,3,9
221347.0,3,2.0,1580,6655,1.0,3,6
330000.0,3,2.5,1870,4657,2.0,3,8
279000.0,4,2.5,1810,13000,1.0,4,8
850000.0,4,3.0,2550,3784,1.5,4,8
746000.0,3,1.75,1910,12321,1.0,4,7
478000.0,2,2.0,1200,1867,1.0,3,7
820000.0,4,2.75,2420,4635,1.5,5,7
2160000.0,3,3.5,3080,6495,2.0,3,11
887000.0,3,2.0,3000,22040,2.0,4,8
159000.0,3,1.0,1360,20000,1.0,4,7
824000.0,7,4.25,3670,4000,2.0,3,8
812000.0,4,2.5,2270,5000,2.0,3,9
625000.0,4,2.5,3550,8048,2.0,3,9
399888.0,4,1.0,2370,30200,1.5,4,7
289000.0,3,2.25,1670,6600,2.0,4,7
400000.0,3,2.0,1860,12944,1.0,3,9
1550000.0,3,2.5,4460,26027,2.0,3,12
345000.0,2,1.0,1080,4000,1.0,3,7
628990.0,4,2.5,2540,32647,2.0,3,9
535000.0,2,3.5,2560,5000,1.0,4,6
770126.0,4,2.75,2390,9300,1.0,3,8
710000.0,4,2.5,2870,8995,1.0,5,8
359000.0,3,1.75,2200,11520,1.0,4,7
820000.0,3,2.5,2970,9600,2.0,3,9
160000.0,3,1.5,960,6497,1.0,4,7
365000.0,3,2.25,1800,9010,1.0,3,7
708000.0,4,2.5,3090,5600,2.0,3,9
215000.0,3,1.0,1200,7280,1.0,4,7
1950000.0,4,3.5,4065,18713,2.0,4,10
390000.0,4,2.5,2570,22215,2.0,5,7
570000.0,3,2.0,1530,5401,1.0,4,7
383000.0,3,1.75,1500,13430,1.0,3,7
370000.0,4,3.0,2490,5706,2.0,3,9
1400000.0,5,3.25,4140,32700,1.0,3,10
371000.0,4,1.75,1690,10854,1.0,3,7
608000.0,4,2.75,2490,9714,1.0,4,8
450000.0,3,1.75,1350,7200,1.0,5,7
780000.0,4,2.5,3140,14421,2.0,3,10
290000.0,4,2.5,2340,52272,2.0,2,8
805000.0,4,2.5,3320,38032,2.0,4,10
299000.0,3,1.75,1180,13927,1.0,5,7
530000.0,2,2.25,1260,1312,3.0,3,8
680000.0,3,2.5,1800,4400,1.0,5,7
224000.0,3,1.75,1760,6300,1.0,3,7
244000.0,3,1.75,1540,8885,1.0,4,7
509000.0,4,2.0,1630,1724,1.5,3,6
440000.0,4,2.5,2350,7203,2.0,3,8
399700.0,4,1.75,1320,4800,1.0,4,7
519000.0,4,2.5,1950,2617,1.5,4,7
211000.0,4,1.0,2100,9200,1.0,3,7
950000.0,3,2.5,3480,7800,1.0,4,7
410000.0,3,2.5,1830,2839,2.0,3,8
133400.0,3,1.0,900,2550,1.0,4,6
539000.0,3,2.5,1710,2300,2.0,3,8
688000.0,4,3.0,3400,292723,2.0,3,10
620000.0,4,2.5,3040,9606,2.0,3,7
330000.0,4,2.0,1820,9450,1.0,3,7
846000.0,4,3.25,2720,4000,2.0,3,10
369000.0,4,2.5,2550,7349,2.0,3,9
625000.0,3,1.75,2210,16200,1.0,3,8
535000.0,3,2.0,2120,4080,2.0,3,7
229950.0,4,1.5,1570,6717,1.0,5,6
229999.0,3,1.75,1310,6960,1.0,4,7
850000.0,5,3.5,3150,4120,2.0,3,8
513000.0,2,1.0,1840,4322,1.0,4,7
260000.0,3,2.5,1440,2500,2.0,3,7
525000.0,4,2.75,2300,26650,1.0,4,8
205000.0,4,1.5,1420,8063,1.0,3,7
229000.0,3,1.5,1200,5000,1.0,3,6
215000.0,2,1.0,1240,7200,1.0,3,7
504975.0,2,2.5,1900,4871,2.0,3,8
495000.0,4,2.25,2350,10072,2.0,3,8
586000.0,4,2.25,1930,8338,1.0,3,8
557000.0,4,1.75,2660,11315,2.0,4,8
405000.0,3,1.5,1010,7683,1.5,5,7
320000.0,4,2.25,2310,7490,2.0,3,8
356000.0,3,1.0,920,3863,1.0,3,6
794500.0,5,3.0,3030,4120,1.5,4,7
349000.0,3,1.75,1590,9620,1.0,3,7
549000.0,4,2.25,2740,88426,2.0,3,7
193000.0,3,1.0,960,10761,1.0,4,6
523000.0,3,2.5,2400,6182,2.0,3,8
565000.0,5,3.25,2860,20790,1.0,4,7
500000.0,4,2.5,2960,5027,2.0,3,7
1450000.0,4,3.25,3770,4103,2.0,5,9
324950.0,3,1.75,2050,6720,1.0,3,7
490000.0,4,2.25,1960,10275,2.0,3,7
595000.0,3,2.75,3290,22649,2.0,4,8
1900000.0,4,3.25,5080,27755,2.0,3,11
450000.0,3,1.0,1350,92721,1.0,2,6
539000.0,3,1.5,1740,12000,2.0,3,9
269950.0,3,2.5,1520,8720,1.0,3,7
300000.0,3,1.75,1310,9761,1.0,3,7
780000.0,2,3.25,3000,24004,1.0,3,10
545000.0,3,2.5,2660,20369,2.0,3,8
278000.0,3,2.25,2120,9804,2.0,3,7
342000.0,3,2.25,1200,2845,2.0,3,7
190000.0,4,1.75,1900,9861,1.0,4,7
387000.0,2,1.5,1010,948,3.0,3,8
550000.0,6,4.5,4520,40164,2.0,3,9
439000.0,3,2.0,2010,251341,2.0,3,8
480000.0,5,2.5,2732,9500,1.0,4,8
1500000.0,5,3.5,3520,5400,2.0,3,9
771000.0,4,2.0,2220,3760,1.5,4,7
305000.0,3,1.0,1580,7424,1.0,3,7
1390000.0,5,1.75,2650,11340,1.0,3,8
492650.0,4,1.75,2120,9786,1.0,3,8
431200.0,5,1.75,1360,10609,1.0,3,7
277500.0,4,2.0,1700,12048,2.0,3,7
351000.0,4,1.0,1430,8400,1.0,3,6
850000.0,4,3.5,4140,7089,2.0,3,10
885000.0,2,2.0,1313,3600,1.0,3,8
399950.0,3,2.0,1590,87120,1.0,3,8
185000.0,3,1.75,1080,9262,1.0,3,7
440000.0,5,3.0,2730,6000,1.0,3,8
2400000.0,4,3.25,3800,19798,2.0,3,10
299000.0,3,2.25,2540,9961,1.0,4,8
299500.0,3,1.75,1810,34500,1.0,3,8
540000.0,2,1.75,1460,4800,1.0,5,7
649950.0,4,2.5,2350,63162,2.0,4,8
330000.0,3,1.0,1160,7912,1.0,4,7
257000.0,2,1.0,770,7200,1.0,3,7
380000.0,2,1.0,1120,7560,1.0,3,6
488000.0,3,2.5,1590,2550,3.0,3,7
229500.0,2,1.75,1870,6625,1.0,3,7
246000.0,4,1.5,2120,7110,1.5,3,6
545000.0,5,2.5,2730,17240,1.0,5,7
518000.0,4,2.5,2560,5672,2.0,3,8
565000.0,4,2.5,2620,10016,2.0,3,8
968000.0,5,2.5,2900,9799,1.0,3,8
725000.0,3,2.0,1820,6324,1.0,5,7
315500.0,3,1.75,1870,8400,1.0,3,7
487585.0,4,1.75,2010,9211,1.0,3,7
246500.0,2,1.0,940,6000,1.0,2,7
819000.0,3,1.75,1850,6000,1.5,3,8
349900.0,5,2.5,2530,4229,2.0,3,7
267000.0,3,1.0,940,4700,1.0,4,6
480000.0,3,2.25,1820,15000,1.0,3,7
525000.0,2,1.0,1510,3360,1.0,3,7
578000.0,4,2.5,2070,5415,2.0,3,8
499000.0,3,1.0,1270,6250,1.0,3,7
425000.0,3,1.5,1390,9680,1.0,4,7
268000.0,4,3.0,1840,7510,2.0,5,8
147000.0,3,1.5,1480,9606,1.0,4,7
500000.0,4,2.0,2120,7806,1.0,4,6
1010000.0,4,2.75,2940,5400,1.5,5,8
991500.0,4,3.0,3820,26895,2.0,3,11
510000.0,5,2.0,2740,3838,1.0,4,7
1980000.0,4,4.0,4360,12081,2.0,3,10
484998.0,4,2.5,1540,1870,2.0,3,8
1280000.0,4,3.5,4660,17398,2.0,3,11
210000.0,3,1.75,1590,7617,2.0,3,7
450000.0,2,1.0,1180,10720,1.0,4,7
875000.0,4,1.75,2360,8286,1.0,3,7
590000.0,4,2.0,2990,12970,1.5,4,7
385000.0,1,1.0,660,3570,1.0,3,6
588000.0,3,1.75,2310,7620,2.0,3,8
530000.0,3,3.5,2320,3174,2.0,3,9
385000.0,2,1.5,1370,159865,1.0,3,7
419000.0,3,2.25,1700,7650,1.0,4,7
175000.0,2,1.0,960,5508,1.0,3,6
945000.0,4,2.5,2910,4680,1.5,5,9
359900.0,5,2.25,2290,7420,1.0,3,7
419950.0,4,2.5,2260,5164,2.0,3,8
460000.0,3,1.75,1300,4000,1.0,3,7
255000.0,3,2.25,1850,7151,2.0,3,7
481000.0,4,1.75,1920,9500,1.0,4,7
719521.0,4,1.75,1920,9500,1.0,4,7
1080000.0,3,3.0,4910,43560,2.0,4,10
675000.0,4,2.75,2280,3200,1.5,5,8
171000.0,4,2.0,1520,19672,1.0,3,6
491500.0,4,1.75,2190,125452,1.0,3,9
226000.0,4,1.5,1200,10890,1.0,5,7
580000.0,6,1.75,2180,4000,1.5,4,7
640000.0,4,2.5,2320,11259,2.0,3,9
619790.0,3,1.75,1040,5097,1.0,4,7
383962.0,4,2.5,2700,6998,2.0,3,8
373000.0,3,2.0,1400,2445,1.0,3,7
541338.0,3,2.5,2060,8123,2.0,3,8
254922.0,2,1.0,780,8160,1.0,4,6
575000.0,3,2.25,2400,5000,1.5,4,7
269950.0,3,1.5,1740,9547,1.0,4,7
495000.0,3,2.75,2430,14861,1.0,3,9
820000.0,4,2.5,3670,7000,2.0,3,10
555000.0,2,2.25,1160,954,2.0,3,8
739000.0,3,2.75,2950,6667,2.0,3,9
235000.0,3,1.0,1590,13000,1.5,3,6
275500.0,4,1.0,1290,5000,1.5,3,7
564000.0,2,2.0,1690,4500,1.0,3,8
263000.0,4,1.75,1340,8700,1.5,3,6
257000.0,3,1.75,1397,18000,1.0,3,7
725000.0,4,2.5,3750,218506,2.0,3,10
300000.0,3,2.25,2000,7560,1.0,3,7
187500.0,3,1.0,840,8400,1.0,3,6
515000.0,3,1.5,1660,5100,1.0,4,7
669000.0,4,2.5,2470,4945,2.0,3,8
282000.0,3,1.0,1250,13503,1.5,4,6
279900.0,3,3.25,2240,5000,2.0,3,9
335000.0,3,2.0,1570,7200,1.0,4,7
413100.0,3,2.25,1790,231303,1.0,3,7
506950.0,3,2.5,2080,4931,2.0,3,8
540000.0,5,3.0,3610,9775,2.0,3,8
1200000.0,4,3.25,3850,19842,2.0,3,11
370000.0,3,2.25,3230,35306,2.0,3,9
185000.0,4,1.0,1490,6600,1.0,3,7
451000.0,2,1.0,900,6000,1.0,3,7
785000.0,4,2.5,3210,24527,1.5,3,11
850000.0,5,3.0,3900,5250,1.5,5,8
377500.0,3,2.25,1410,1377,2.0,3,7
825500.0,3,2.5,2780,11964,2.0,3,9
1060000.0,5,3.25,3230,3825,2.0,3,9
880000.0,5,3.5,4600,8764,2.0,3,10
413800.0,3,2.0,1440,4421,1.0,3,8
504200.0,2,1.5,1200,1687,3.0,3,8
855169.0,4,2.5,2970,5050,2.0,3,8
380000.0,3,2.0,1440,3218,1.0,3,7
580000.0,3,2.25,1480,1026,3.0,3,8
329900.0,4,2.75,2475,4000,2.0,3,7
529500.0,3,2.25,1410,905,3.0,3,9
363990.0,4,2.5,2240,3712,2.0,3,8
834950.0,5,2.75,3230,6500,2.0,3,9
399000.0,3,2.0,2100,31550,1.0,3,8
338900.0,3,2.25,1936,9495,1.0,3,8
419950.0,3,2.5,3120,6000,2.0,3,9
650000.0,4,2.5,3700,4500,2.0,3,9
456000.0,3,2.5,2130,5205,2.0,3,8
425000.0,3,2.25,1620,997,2.5,3,8
348000.0,3,2.5,1490,2478,3.0,3,8
1040000.0,5,4.0,4180,7232,2.0,3,9
299000.0,2,2.5,1400,1262,2.0,3,8
1260000.0,4,3.75,3490,9170,2.0,3,9
319500.0,4,2.5,2730,4962,2.0,3,8
274000.0,3,2.5,1830,2517,2.0,3,8
429000.0,5,2.5,2340,4500,2.0,3,7
267800.0,3,1.75,1410,1899,2.0,3,8
369950.0,3,2.5,1930,8254,2.0,3,7
440000.0,4,3.5,3180,4869,2.0,3,8
839704.0,4,3.25,2950,4161,2.0,3,10
535000.0,3,3.25,1430,1276,3.0,3,8
290000.0,2,1.5,1020,1275,3.0,3,8
370000.0,3,2.5,1650,1793,3.0,3,8
499431.0,4,2.75,2620,6019,2.0,3,8
320000.0,3,2.25,998,844,2.0,3,7
425000.0,4,2.5,2070,4427,2.0,3,7
1450000.0,4,3.5,2860,2199,3.0,3,10
340000.0,3,2.0,1920,5688,1.0,3,9
865950.0,5,3.5,4890,12039,2.0,3,9
720000.0,4,2.5,3420,17038,2.0,3,9
386180.0,2,1.5,960,1829,2.0,3,7
785000.0,5,3.25,3660,11995,2.0,3,10
425000.0,3,2.25,1420,1230,2.0,3,8
575000.0,5,2.5,3070,7200,2.0,3,8
1850000.0,4,3.25,4160,10335,2.0,3,10
720000.0,4,3.25,3276,10801,2.0,3,9
2210000.0,3,2.5,3430,10177,2.0,3,10
1050000.0,4,3.5,3390,3979,2.0,3,9
915000.0,6,3.75,2930,14980,2.0,3,9
562000.0,2,2.25,1300,1314,3.0,3,8
349000.0,2,1.75,1250,1208,2.0,3,7
375000.0,4,2.5,2310,7800,2.0,3,8
479950.0,2,2.25,1360,1336,3.0,3,8
319000.0,4,2.5,2020,5100,2.0,3,7
505657.0,4,2.75,2790,8092,2.0,3,8
340000.0,4,2.5,2320,4142,2.0,3,7
250000.0,3,2.5,1750,6351,2.0,3,7
290750.0,3,2.5,1270,865,2.0,3,7
689950.0,4,2.75,2520,8433,2.0,3,8
425000.0,2,2.5,1340,1263,3.0,3,8
359950.0,4,3.5,2690,5564,2.0,3,7
319900.0,4,2.75,2475,4276,2.0,3,7
